tiempo,error_pos,error_pitch,x,y,z
1.7955074310302734,20.03143724627782,0.08280580080600711,-0.03143706653221673,-0.0026834912952026792,0.24517240819501807
1.803450107574463,20.033065255779025,0.025215165349474843,-0.03306500160858561,-0.003191179403274084,0.24447419594275607
1.8154289722442627,20.034686745566237,-0.035856862653634775,-0.03468640473235432,-0.003695537845794206,0.24375793951392888
1.8234379291534424,20.03629085585603,-0.09932017063088963,-0.03629041677755966,-0.004194640347693299,0.24303723580388215
1.831800937652588,20.037890796328412,-0.16644633440080078,-0.03789024797923786,-0.004687805609164248,0.24229266643360417
1.8399653434753418,20.039478524533358,-0.236014208095864,-0.039477857594674495,-0.005170126340253971,0.2415502069816066
1.8514208793640137,20.041051615866635,-0.2975493859074994,-0.04105082451601841,-0.005631962038341967,0.24077587198510875
1.8598487377166748,20.042597427307467,-0.3611683166074948,-0.0425965092936825,-0.006066198186969383,0.23997377810687912
1.8678696155548096,20.0440743562507,-0.42612427211145854,-0.0440733099690137,-0.006476379748677504,0.239138571139178
1.8794329166412354,20.045486732691103,-0.49067460610208447,-0.04548555682775493,-0.006865967146038177,0.23826709525942996
1.8871619701385498,20.04685093336239,-0.5667058647017293,-0.04684963370581162,-0.007218590006293218,0.2373508567569624
1.8954803943634033,20.048162471171157,-0.6538810525847635,-0.04816105483397757,-0.0075359082953137665,0.23639530260736624
1.911423683166504,20.049461703974025,-0.749911611693959,-0.04946017619750623,-0.007827016754008426,0.23542210077128584
1.919532299041748,20.050746536257595,-0.855301131734488,-0.05074490241055415,-0.008094424204816562,0.2344208408924067
1.927807331085205,20.05203409024031,-0.963618723443406,-0.052032351850297094,-0.008349641223202782,0.23338725652521353
1.9383397102355957,20.053326700973532,-1.0751600380092752,-0.05332486014868213,-0.00859239901912168,0.23232034740279991
1.9463586807250977,20.054623882398257,-1.1904631544582025,-0.05462194159937005,-0.00882292353634807,0.2312181996552523
1.9545197486877441,20.055925673579498,-1.3096059024546556,-0.0559236350829325,-0.009042558652143857,0.23007831910013843
1.967484951019287,20.057205122210675,-1.4422986861506784,-0.057202994817211486,-0.009237918040256086,0.22889960356193234
1.975414752960205,20.058578347107332,-1.5700588632003152,-0.05857614504435742,-0.00939896273233202,0.22773531916561426
1.983766794204712,20.05995305916794,-1.6994529036836687,-0.0599507819682979,-0.009558296432332691,0.22653011325743513
1.9918391704559326,20.061319171181424,-1.8294715856354538,-0.06131681531045462,-0.009722332705354778,0.225274298401346
2.000657320022583,20.06268987678004,-1.9616066421102674,-0.06268743855718248,-0.009891138058680646,0.2239524951369888
2.008633613586426,20.064065765900338,-2.092071163859602,-0.06406323478792762,-0.01007813501217106,0.22256417674224543
2.016935348510742,20.065444855260115,-2.227592814896039,-0.06544222860296407,-0.010266941192112158,0.22110950386630548
2.027432441711426,20.066824630689734,-2.3686077576228843,-0.06682190457675541,-0.010459868768689807,0.21958811907124684
2.0361084938049316,20.068204740497755,-2.5153144517934027,-0.06820190991246161,-0.010658776780712009,0.21799817443514555
2.0442779064178467,20.06963122486381,-2.666132994339311,-0.06962819629011774,-0.01102563853189345,0.21639465198746718
2.051939010620117,20.07108590240321,-2.7865793641204757,-0.07108264582440904,-0.011433553045010134,0.21473391537072864
2.061896562576294,20.072524852947257,-2.8774111619194165,-0.0725213388829966,-0.011877384897940829,0.21304641171204156
2.069995164871216,20.07398825390652,-2.9534402996602536,-0.07398446668726727,-0.012330822166381332,0.21129615386775444
2.078409194946289,20.075442433762394,-3.028924883565584,-0.0754383553770727,-0.012796513697226524,0.20952143521498956
2.091303586959839,20.07688627494385,-3.09829950821439,-0.07688187991067653,-0.01328446999622592,0.20772725742683895
2.0993077754974365,20.07832892182546,-3.1692010318598727,-0.07832419209801277,-0.01378151023997547,0.20589925724503796
2.1075425148010254,20.079844855716615,-3.2580977551849744,-0.07983988074897594,-0.01413481984285672,0.20415782432284188
2.119420051574707,20.081407465059325,-3.368314049919933,-0.08140227407826767,-0.014438988351023646,0.20243427502235223
2.1280312538146973,20.082982910461734,-3.484454922907862,-0.08297750488018332,-0.014735005074349885,0.20073492580455018
2.1363525390625,20.084564988288108,-3.603895057128552,-0.08455936447924552,-0.015030085740161646,0.1990626523005222
2.1444742679595947,20.08615236408375,-3.7249710923745907,-0.086146514920308,-0.015328872819019302,0.19741682654709983
2.152651309967041,20.087745986116815,-3.8472266829689015,-0.08773990325393405,-0.01563272119457564,0.19579712542603167
2.1607284545898438,20.089346666058674,-3.9700677629169405,-0.08934033965186582,-0.015943234271306467,0.1942028323654987
2.168604850769043,20.09095596132162,-4.093501037216253,-0.09094938124004467,-0.016260387910072244,0.19263328840426383
2.179436683654785,20.09257532361574,-4.217239588141485,-0.09256847887664126,-0.01658483720426166,0.19108800836626458
2.187434673309326,20.09423212286436,-4.351965830438589,-0.09422502406923497,-0.016890518747446025,0.1895446358975871
2.1954219341278076,20.095942729836082,-4.504282510333479,-0.09593540080183881,-0.017162973263003624,0.18798791725693786
2.2036335468292236,20.097708869959156,-4.673277566625988,-0.097701335053242,-0.017403121390879735,0.18641721413585347
2.2134931087493896,20.099531313319194,-4.858263668694114,-0.09952359713622032,-0.017612020415058566,0.18483197080802966
2.221414804458618,20.10140427842683,-5.055447531035979,-0.10139639952356629,-0.017797583472171568,0.1832388498767953
2.229499578475952,20.103308370476643,-5.2533517350849035,-0.10330032517689637,-0.017985389035464188,0.18165969728513862
2.2374155521392822,20.105245795119004,-5.452166139731458,-0.10523758060131766,-0.018174425076309533,0.1800931922185909
2.245891809463501,20.107219972513093,-5.649812350121066,-0.10721158125137333,-0.01836980729681833,0.1785365793598484
2.253511428833008,20.10918063911043,-5.974755636656415,-0.10917244372278608,-0.01815502668196737,0.1773343637536504
2.2615411281585693,20.111171580158388,-6.303366147399993,-0.11116360431494622,-0.017911087301264447,0.17620243945217992
2.2694196701049805,20.11306716557297,-6.555232818817337,-0.11305923111914225,-0.017865395116658384,0.17526314523874045
2.277559518814087,20.114907199806222,-6.771410649718545,-0.11489923159697776,-0.017904175921592436,0.1744641219018518
2.285543441772461,20.116743333181674,-6.974704939993823,-0.11673531166885003,-0.017964781236017587,0.17373739815666284
2.294355630874634,20.11857936574737,-7.163974372319326,-0.11857126741950433,-0.018051416513851705,0.17307634894541968
2.3074982166290283,20.120421323931364,-7.332968413379247,-0.1204131242957097,-0.018164806106933294,0.17249064030014732
2.31542706489563,20.121879771605467,-6.995499399812719,-0.12187131600855106,-0.018446813753689846,0.17306386000458399
2.3238985538482666,20.123401075552145,-6.6674686523301485,-0.12339241605886607,-0.018668605670703903,0.17365283681079546
2.335421323776245,20.1249678646026,-6.366225766164999,-0.12495909702758648,-0.018785479867353898,0.17428671714397226
2.3431031703948975,20.12659136509437,-6.079718887283438,-0.12658254710267275,-0.018840173920711908,0.17493259375161488
2.351168632507324,20.128250888792525,-5.810410254995194,-0.12824208574315762,-0.01882498061239386,0.17556269688666687
2.358839273452759,20.129925153476556,-5.552491112269601,-0.1299163948330766,-0.018778221390669262,0.17616540859701205
2.3665685653686523,20.13163394255825,-5.312660067252794,-0.1316252741126069,-0.018682073595281578,0.17671586240912177
2.375152826309204,20.133364213983867,-5.083873188417095,-0.13335566447791253,-0.01855425992891309,0.17723559045722118
2.3832004070281982,20.13510037456762,-4.857352642636194,-0.13509196857080497,-0.018398671384189023,0.17773963997033548
2.3951256275177,20.136823411607455,-4.623420337675442,-0.13681516469819552,-0.018224517633332292,0.17825053117811013
2.4033424854278564,20.13855714501331,-4.393111607185838,-0.1385490666971137,-0.018038048657087007,0.17875495797757102
2.5440211296081543,20.140302414407767,-4.164208689013479,-0.1402945067573749,-0.017847265283104687,0.17925713902078394
